,statment,emotion,og filename,sex,filenames
315,13,anger,1004_TSI_ANG_XX.wav,Female,Clean Audio/Clip_0315.wav
316,13,disgust,1004_TSI_DIS_XX.wav,Female,Clean Audio/Clip_0316.wav
317,13,fear,1004_TSI_FEA_XX.wav,Female,Clean Audio/Clip_0317.wav
318,13,happy,1004_TSI_HAP_XX.wav,Female,Clean Audio/Clip_0318.wav
319,13,neutral,1004_TSI_NEU_XX.wav,Female,Clean Audio/Clip_0319.wav
320,13,sad,1004_TSI_SAD_XX.wav,Female,Clean Audio/Clip_0320.wav
321,14,anger,1004_WSI_ANG_XX.wav,Female,Clean Audio/Clip_0321.wav
322,14,disgust,1004_WSI_DIS_XX.wav,Female,Clean Audio/Clip_0322.wav
323,14,fear,1004_WSI_FEA_XX.wav,Female,Clean Audio/Clip_0323.wav
324,14,happy,1004_WSI_HAP_XX.wav,Female,Clean Audio/Clip_0324.wav
325,14,neutral,1004_WSI_NEU_XX.wav,Female,Clean Audio/Clip_0325.wav
326,14,sad,1004_WSI_SAD_XX.wav,Female,Clean Audio/Clip_0326.wav
327,3,anger,1005_DFA_ANG_XX.wav,Male,Clean Audio/Clip_0327.wav
328,3,disgust,1005_DFA_DIS_XX.wav,Male,Clean Audio/Clip_0328.wav
329,3,fear,1005_DFA_FEA_XX.wav,Male,Clean Audio/Clip_0329.wav
330,3,happy,1005_DFA_HAP_XX.wav,Male,Clean Audio/Clip_0330.wav
331,3,neutral,1005_DFA_NEU_XX.wav,Male,Clean Audio/Clip_0331.wav
332,3,sad,1005_DFA_SAD_XX.wav,Male,Clean Audio/Clip_0332.wav
333,4,anger,1005_IEO_ANG_HI.wav,Male,Clean Audio/Clip_0333.wav
334,4,anger,1005_IEO_ANG_LO.wav,Male,Clean Audio/Clip_0334.wav
335,4,anger,1005_IEO_ANG_MD.wav,Male,Clean Audio/Clip_0335.wav
336,4,disgust,1005_IEO_DIS_HI.wav,Male,Clean Audio/Clip_0336.wav
337,4,disgust,1005_IEO_DIS_LO.wav,Male,Clean Audio/Clip_0337.wav
338,4,disgust,1005_IEO_DIS_MD.wav,Male,Clean Audio/Clip_0338.wav
339,4,fear,1005_IEO_FEA_HI.wav,Male,Clean Audio/Clip_0339.wav
340,4,fear,1005_IEO_FEA_LO.wav,Male,Clean Audio/Clip_0340.wav
341,4,fear,1005_IEO_FEA_MD.wav,Male,Clean Audio/Clip_0341.wav
342,4,happy,1005_IEO_HAP_HI.wav,Male,Clean Audio/Clip_0342.wav
343,4,happy,1005_IEO_HAP_LO.wav,Male,Clean Audio/Clip_0343.wav
344,4,happy,1005_IEO_HAP_MD.wav,Male,Clean Audio/Clip_0344.wav
345,4,neutral,1005_IEO_NEU_XX.wav,Male,Clean Audio/Clip_0345.wav
346,4,sad,1005_IEO_SAD_HI.wav,Male,Clean Audio/Clip_0346.wav
347,4,sad,1005_IEO_SAD_LO.wav,Male,Clean Audio/Clip_0347.wav
348,4,sad,1005_IEO_SAD_MD.wav,Male,Clean Audio/Clip_0348.wav
349,5,anger,1005_IOM_ANG_XX.wav,Male,Clean Audio/Clip_0349.wav
350,5,disgust,1005_IOM_DIS_XX.wav,Male,Clean Audio/Clip_0350.wav
351,5,fear,1005_IOM_FEA_XX.wav,Male,Clean Audio/Clip_0351.wav
352,5,happy,1005_IOM_HAP_XX.wav,Male,Clean Audio/Clip_0352.wav
353,5,neutral,1005_IOM_NEU_XX.wav,Male,Clean Audio/Clip_0353.wav
354,5,sad,1005_IOM_SAD_XX.wav,Male,Clean Audio/Clip_0354.wav
355,6,anger,1005_ITH_ANG_XX.wav,Male,Clean Audio/Clip_0355.wav
356,6,disgust,1005_ITH_DIS_XX.wav,Male,Clean Audio/Clip_0356.wav
357,6,fear,1005_ITH_FEA_XX.wav,Male,Clean Audio/Clip_0357.wav
358,6,happy,1005_ITH_HAP_XX.wav,Male,Clean Audio/Clip_0358.wav
359,6,neutral,1005_ITH_NEU_XX.wav,Male,Clean Audio/Clip_0359.wav
360,6,sad,1005_ITH_SAD_XX.wav,Male,Clean Audio/Clip_0360.wav
361,7,anger,1005_ITS_ANG_XX.wav,Male,Clean Audio/Clip_0361.wav
362,7,disgust,1005_ITS_DIS_XX.wav,Male,Clean Audio/Clip_0362.wav
363,7,fear,1005_ITS_FEA_XX.wav,Male,Clean Audio/Clip_0363.wav
364,7,happy,1005_ITS_HAP_XX.wav,Male,Clean Audio/Clip_0364.wav
365,7,neutral,1005_ITS_NEU_XX.wav,Male,Clean Audio/Clip_0365.wav
366,7,sad,1005_ITS_SAD_XX.wav,Male,Clean Audio/Clip_0366.wav
367,8,anger,1005_IWL_ANG_XX.wav,Male,Clean Audio/Clip_0367.wav
368,8,disgust,1005_IWL_DIS_XX.wav,Male,Clean Audio/Clip_0368.wav
369,8,fear,1005_IWL_FEA_XX.wav,Male,Clean Audio/Clip_0369.wav
370,8,happy,1005_IWL_HAP_XX.wav,Male,Clean Audio/Clip_0370.wav
371,8,neutral,1005_IWL_NEU_XX.wav,Male,Clean Audio/Clip_0371.wav
372,8,sad,1005_IWL_SAD_XX.wav,Male,Clean Audio/Clip_0372.wav
373,9,anger,1005_IWW_ANG_XX.wav,Male,Clean Audio/Clip_0373.wav
374,9,disgust,1005_IWW_DIS_XX.wav,Male,Clean Audio/Clip_0374.wav
375,9,fear,1005_IWW_FEA_XX.wav,Male,Clean Audio/Clip_0375.wav
376,9,happy,1005_IWW_HAP_XX.wav,Male,Clean Audio/Clip_0376.wav
377,9,neutral,1005_IWW_NEU_XX.wav,Male,Clean Audio/Clip_0377.wav
378,9,sad,1005_IWW_SAD_XX.wav,Male,Clean Audio/Clip_0378.wav
379,10,anger,1005_MTI_ANG_XX.wav,Male,Clean Audio/Clip_0379.wav
380,10,disgust,1005_MTI_DIS_XX.wav,Male,Clean Audio/Clip_0380.wav
381,10,fear,1005_MTI_FEA_XX.wav,Male,Clean Audio/Clip_0381.wav
382,10,happy,1005_MTI_HAP_XX.wav,Male,Clean Audio/Clip_0382.wav
383,10,neutral,1005_MTI_NEU_XX.wav,Male,Clean Audio/Clip_0383.wav
384,10,sad,1005_MTI_SAD_XX.wav,Male,Clean Audio/Clip_0384.wav
385,11,anger,1005_TAI_ANG_XX.wav,Male,Clean Audio/Clip_0385.wav
386,11,disgust,1005_TAI_DIS_XX.wav,Male,Clean Audio/Clip_0386.wav
387,11,fear,1005_TAI_FEA_XX.wav,Male,Clean Audio/Clip_0387.wav
388,11,happy,1005_TAI_HAP_XX.wav,Male,Clean Audio/Clip_0388.wav
389,11,neutral,1005_TAI_NEU_XX.wav,Male,Clean Audio/Clip_0389.wav
390,11,sad,1005_TAI_SAD_XX.wav,Male,Clean Audio/Clip_0390.wav
391,12,anger,1005_TIE_ANG_XX.wav,Male,Clean Audio/Clip_0391.wav
392,12,disgust,1005_TIE_DIS_XX.wav,Male,Clean Audio/Clip_0392.wav
393,12,fear,1005_TIE_FEA_XX.wav,Male,Clean Audio/Clip_0393.wav
394,12,happy,1005_TIE_HAP_XX.wav,Male,Clean Audio/Clip_0394.wav
395,12,neutral,1005_TIE_NEU_XX.wav,Male,Clean Audio/Clip_0395.wav
396,12,sad,1005_TIE_SAD_XX.wav,Male,Clean Audio/Clip_0396.wav
397,13,anger,1005_TSI_ANG_XX.wav,Male,Clean Audio/Clip_0397.wav
398,13,disgust,1005_TSI_DIS_XX.wav,Male,Clean Audio/Clip_0398.wav
399,13,fear,1005_TSI_FEA_XX.wav,Male,Clean Audio/Clip_0399.wav
400,13,happy,1005_TSI_HAP_XX.wav,Male,Clean Audio/Clip_0400.wav
401,13,neutral,1005_TSI_NEU_XX.wav,Male,Clean Audio/Clip_0401.wav
402,13,sad,1005_TSI_SAD_XX.wav,Male,Clean Audio/Clip_0402.wav
403,14,anger,1005_WSI_ANG_XX.wav,Male,Clean Audio/Clip_0403.wav
404,14,disgust,1005_WSI_DIS_XX.wav,Male,Clean Audio/Clip_0404.wav
405,14,fear,1005_WSI_FEA_XX.wav,Male,Clean Audio/Clip_0405.wav
406,14,happy,1005_WSI_HAP_XX.wav,Male,Clean Audio/Clip_0406.wav
407,14,neutral,1005_WSI_NEU_XX.wav,Male,Clean Audio/Clip_0407.wav
408,14,sad,1005_WSI_SAD_XX.wav,Male,Clean Audio/Clip_0408.wav
409,3,anger,1006_DFA_ANG_XX.wav,Female,Clean Audio/Clip_0409.wav
410,3,disgust,1006_DFA_DIS_XX.wav,Female,Clean Audio/Clip_0410.wav
411,3,fear,1006_DFA_FEA_XX.wav,Female,Clean Audio/Clip_0411.wav
412,3,happy,1006_DFA_HAP_XX.wav,Female,Clean Audio/Clip_0412.wav
413,3,neutral,1006_DFA_NEU_XX.wav,Female,Clean Audio/Clip_0413.wav
414,3,sad,1006_DFA_SAD_XX.wav,Female,Clean Audio/Clip_0414.wav
415,4,anger,1006_IEO_ANG_HI.wav,Female,Clean Audio/Clip_0415.wav
416,4,anger,1006_IEO_ANG_LO.wav,Female,Clean Audio/Clip_0416.wav
417,4,anger,1006_IEO_ANG_MD.wav,Female,Clean Audio/Clip_0417.wav
418,4,disgust,1006_IEO_DIS_HI.wav,Female,Clean Audio/Clip_0418.wav
419,4,disgust,1006_IEO_DIS_LO.wav,Female,Clean Audio/Clip_0419.wav
420,4,disgust,1006_IEO_DIS_MD.wav,Female,Clean Audio/Clip_0420.wav
421,4,fear,1006_IEO_FEA_HI.wav,Female,Clean Audio/Clip_0421.wav
422,4,fear,1006_IEO_FEA_LO.wav,Female,Clean Audio/Clip_0422.wav
423,4,fear,1006_IEO_FEA_MD.wav,Female,Clean Audio/Clip_0423.wav
424,4,happy,1006_IEO_HAP_HI.wav,Female,Clean Audio/Clip_0424.wav
425,4,happy,1006_IEO_HAP_LO.wav,Female,Clean Audio/Clip_0425.wav
426,4,happy,1006_IEO_HAP_MD.wav,Female,Clean Audio/Clip_0426.wav
427,4,neutral,1006_IEO_NEU_XX.wav,Female,Clean Audio/Clip_0427.wav
428,4,sad,1006_IEO_SAD_HI.wav,Female,Clean Audio/Clip_0428.wav
429,4,sad,1006_IEO_SAD_MD.wav,Female,Clean Audio/Clip_0429.wav
430,5,anger,1006_IOM_ANG_XX.wav,Female,Clean Audio/Clip_0430.wav
431,5,disgust,1006_IOM_DIS_XX.wav,Female,Clean Audio/Clip_0431.wav
432,5,fear,1006_IOM_FEA_XX.wav,Female,Clean Audio/Clip_0432.wav
433,5,happy,1006_IOM_HAP_XX.wav,Female,Clean Audio/Clip_0433.wav
434,5,neutral,1006_IOM_NEU_XX.wav,Female,Clean Audio/Clip_0434.wav
435,5,sad,1006_IOM_SAD_XX.wav,Female,Clean Audio/Clip_0435.wav
436,6,anger,1006_ITH_ANG_XX.wav,Female,Clean Audio/Clip_0436.wav
437,6,disgust,1006_ITH_DIS_XX.wav,Female,Clean Audio/Clip_0437.wav
438,6,fear,1006_ITH_FEA_XX.wav,Female,Clean Audio/Clip_0438.wav
439,6,happy,1006_ITH_HAP_XX.wav,Female,Clean Audio/Clip_0439.wav
440,6,neutral,1006_ITH_NEU_XX.wav,Female,Clean Audio/Clip_0440.wav
441,6,sad,1006_ITH_SAD_XX.wav,Female,Clean Audio/Clip_0441.wav
442,7,anger,1006_ITS_ANG_XX.wav,Female,Clean Audio/Clip_0442.wav
443,7,disgust,1006_ITS_DIS_XX.wav,Female,Clean Audio/Clip_0443.wav
444,7,fear,1006_ITS_FEA_XX.wav,Female,Clean Audio/Clip_0444.wav
445,7,happy,1006_ITS_HAP_XX.wav,Female,Clean Audio/Clip_0445.wav
446,7,neutral,1006_ITS_NEU_XX.wav,Female,Clean Audio/Clip_0446.wav
447,7,sad,1006_ITS_SAD_XX.wav,Female,Clean Audio/Clip_0447.wav
448,8,anger,1006_IWL_ANG_XX.wav,Female,Clean Audio/Clip_0448.wav
449,8,disgust,1006_IWL_DIS_XX.wav,Female,Clean Audio/Clip_0449.wav
450,8,fear,1006_IWL_FEA_XX.wav,Female,Clean Audio/Clip_0450.wav
451,8,happy,1006_IWL_HAP_XX.wav,Female,Clean Audio/Clip_0451.wav
452,8,neutral,1006_IWL_NEU_XX.wav,Female,Clean Audio/Clip_0452.wav
453,8,sad,1006_IWL_SAD_XX.wav,Female,Clean Audio/Clip_0453.wav
454,9,anger,1006_IWW_ANG_XX.wav,Female,Clean Audio/Clip_0454.wav
455,9,disgust,1006_IWW_DIS_XX.wav,Female,Clean Audio/Clip_0455.wav
456,9,fear,1006_IWW_FEA_XX.wav,Female,Clean Audio/Clip_0456.wav
457,9,happy,1006_IWW_HAP_XX.wav,Female,Clean Audio/Clip_0457.wav
458,9,neutral,1006_IWW_NEU_XX.wav,Female,Clean Audio/Clip_0458.wav
459,9,sad,1006_IWW_SAD_XX.wav,Female,Clean Audio/Clip_0459.wav
460,10,anger,1006_MTI_ANG_XX.wav,Female,Clean Audio/Clip_0460.wav
461,10,disgust,1006_MTI_DIS_XX.wav,Female,Clean Audio/Clip_0461.wav
462,10,fear,1006_MTI_FEA_XX.wav,Female,Clean Audio/Clip_0462.wav
463,10,happy,1006_MTI_HAP_XX.wav,Female,Clean Audio/Clip_0463.wav
464,10,neutral,1006_MTI_NEU_XX.wav,Female,Clean Audio/Clip_0464.wav
465,10,sad,1006_MTI_SAD_XX.wav,Female,Clean Audio/Clip_0465.wav
466,11,anger,1006_TAI_ANG_XX.wav,Female,Clean Audio/Clip_0466.wav
467,11,disgust,1006_TAI_DIS_XX.wav,Female,Clean Audio/Clip_0467.wav
468,11,fear,1006_TAI_FEA_XX.wav,Female,Clean Audio/Clip_0468.wav
469,11,happy,1006_TAI_HAP_XX.wav,Female,Clean Audio/Clip_0469.wav
470,11,neutral,1006_TAI_NEU_XX.wav,Female,Clean Audio/Clip_0470.wav
471,11,sad,1006_TAI_SAD_XX.wav,Female,Clean Audio/Clip_0471.wav
472,12,anger,1006_TIE_ANG_XX.wav,Female,Clean Audio/Clip_0472.wav
473,12,disgust,1006_TIE_DIS_XX.wav,Female,Clean Audio/Clip_0473.wav
474,12,fear,1006_TIE_FEA_XX.wav,Female,Clean Audio/Clip_0474.wav
475,12,happy,1006_TIE_HAP_XX.wav,Female,Clean Audio/Clip_0475.wav
476,12,neutral,1006_TIE_NEU_XX.wav,Female,Clean Audio/Clip_0476.wav
477,12,sad,1006_TIE_SAD_XX.wav,Female,Clean Audio/Clip_0477.wav
478,13,anger,1006_TSI_ANG_XX.wav,Female,Clean Audio/Clip_0478.wav
479,13,disgust,1006_TSI_DIS_XX.wav,Female,Clean Audio/Clip_0479.wav
480,13,fear,1006_TSI_FEA_XX.wav,Female,Clean Audio/Clip_0480.wav
481,13,happy,1006_TSI_HAP_XX.wav,Female,Clean Audio/Clip_0481.wav
482,13,neutral,1006_TSI_NEU_XX.wav,Female,Clean Audio/Clip_0482.wav
483,13,sad,1006_TSI_SAD_XX.wav,Female,Clean Audio/Clip_0483.wav
484,14,anger,1006_WSI_ANG_XX.wav,Female,Clean Audio/Clip_0484.wav
485,14,disgust,1006_WSI_DIS_XX.wav,Female,Clean Audio/Clip_0485.wav
486,14,fear,1006_WSI_FEA_XX.wav,Female,Clean Audio/Clip_0486.wav
487,14,happy,1006_WSI_HAP_XX.wav,Female,Clean Audio/Clip_0487.wav
488,14,neutral,1006_WSI_NEU_XX.wav,Female,Clean Audio/Clip_0488.wav
489,14,sad,1006_WSI_SAD_XX.wav,Female,Clean Audio/Clip_0489.wav
490,3,anger,1007_DFA_ANG_XX.wav,Female,Clean Audio/Clip_0490.wav
491,3,disgust,1007_DFA_DIS_XX.wav,Female,Clean Audio/Clip_0491.wav
492,3,fear,1007_DFA_FEA_XX.wav,Female,Clean Audio/Clip_0492.wav
493,3,happy,1007_DFA_HAP_XX.wav,Female,Clean Audio/Clip_0493.wav
494,3,neutral,1007_DFA_NEU_XX.wav,Female,Clean Audio/Clip_0494.wav
495,3,sad,1007_DFA_SAD_XX.wav,Female,Clean Audio/Clip_0495.wav
496,4,anger,1007_IEO_ANG_HI.wav,Female,Clean Audio/Clip_0496.wav
497,4,anger,1007_IEO_ANG_LO.wav,Female,Clean Audio/Clip_0497.wav
498,4,anger,1007_IEO_ANG_MD.wav,Female,Clean Audio/Clip_0498.wav
499,4,disgust,1007_IEO_DIS_HI.wav,Female,Clean Audio/Clip_0499.wav
500,4,disgust,1007_IEO_DIS_LO.wav,Female,Clean Audio/Clip_0500.wav
501,4,disgust,1007_IEO_DIS_MD.wav,Female,Clean Audio/Clip_0501.wav
502,4,fear,1007_IEO_FEA_HI.wav,Female,Clean Audio/Clip_0502.wav
503,4,fear,1007_IEO_FEA_LO.wav,Female,Clean Audio/Clip_0503.wav
504,4,fear,1007_IEO_FEA_MD.wav,Female,Clean Audio/Clip_0504.wav
505,4,happy,1007_IEO_HAP_HI.wav,Female,Clean Audio/Clip_0505.wav
506,4,happy,1007_IEO_HAP_LO.wav,Female,Clean Audio/Clip_0506.wav
507,4,happy,1007_IEO_HAP_MD.wav,Female,Clean Audio/Clip_0507.wav
508,4,neutral,1007_IEO_NEU_XX.wav,Female,Clean Audio/Clip_0508.wav
509,4,sad,1007_IEO_SAD_HI.wav,Female,Clean Audio/Clip_0509.wav
510,4,sad,1007_IEO_SAD_LO.wav,Female,Clean Audio/Clip_0510.wav
511,4,sad,1007_IEO_SAD_MD.wav,Female,Clean Audio/Clip_0511.wav
512,5,anger,1007_IOM_ANG_XX.wav,Female,Clean Audio/Clip_0512.wav
513,5,disgust,1007_IOM_DIS_XX.wav,Female,Clean Audio/Clip_0513.wav
514,5,fear,1007_IOM_FEA_XX.wav,Female,Clean Audio/Clip_0514.wav
515,5,happy,1007_IOM_HAP_XX.wav,Female,Clean Audio/Clip_0515.wav
516,5,neutral,1007_IOM_NEU_XX.wav,Female,Clean Audio/Clip_0516.wav
517,5,sad,1007_IOM_SAD_XX.wav,Female,Clean Audio/Clip_0517.wav
518,6,anger,1007_ITH_ANG_XX.wav,Female,Clean Audio/Clip_0518.wav
519,6,disgust,1007_ITH_DIS_XX.wav,Female,Clean Audio/Clip_0519.wav
520,6,fear,1007_ITH_FEA_XX.wav,Female,Clean Audio/Clip_0520.wav
521,6,happy,1007_ITH_HAP_XX.wav,Female,Clean Audio/Clip_0521.wav
522,6,neutral,1007_ITH_NEU_XX.wav,Female,Clean Audio/Clip_0522.wav
523,6,sad,1007_ITH_SAD_XX.wav,Female,Clean Audio/Clip_0523.wav
524,7,anger,1007_ITS_ANG_XX.wav,Female,Clean Audio/Clip_0524.wav
525,7,disgust,1007_ITS_DIS_XX.wav,Female,Clean Audio/Clip_0525.wav
526,7,fear,1007_ITS_FEA_XX.wav,Female,Clean Audio/Clip_0526.wav
527,7,happy,1007_ITS_HAP_XX.wav,Female,Clean Audio/Clip_0527.wav
528,7,neutral,1007_ITS_NEU_XX.wav,Female,Clean Audio/Clip_0528.wav
529,7,sad,1007_ITS_SAD_XX.wav,Female,Clean Audio/Clip_0529.wav
530,8,anger,1007_IWL_ANG_XX.wav,Female,Clean Audio/Clip_0530.wav
531,8,disgust,1007_IWL_DIS_XX.wav,Female,Clean Audio/Clip_0531.wav
532,8,fear,1007_IWL_FEA_XX.wav,Female,Clean Audio/Clip_0532.wav
533,8,happy,1007_IWL_HAP_XX.wav,Female,Clean Audio/Clip_0533.wav
534,8,neutral,1007_IWL_NEU_XX.wav,Female,Clean Audio/Clip_0534.wav
535,8,sad,1007_IWL_SAD_XX.wav,Female,Clean Audio/Clip_0535.wav
536,9,anger,1007_IWW_ANG_XX.wav,Female,Clean Audio/Clip_0536.wav
537,9,disgust,1007_IWW_DIS_XX.wav,Female,Clean Audio/Clip_0537.wav
538,9,fear,1007_IWW_FEA_XX.wav,Female,Clean Audio/Clip_0538.wav
539,9,happy,1007_IWW_HAP_XX.wav,Female,Clean Audio/Clip_0539.wav
540,9,neutral,1007_IWW_NEU_XX.wav,Female,Clean Audio/Clip_0540.wav
541,9,sad,1007_IWW_SAD_XX.wav,Female,Clean Audio/Clip_0541.wav
542,10,anger,1007_MTI_ANG_XX.wav,Female,Clean Audio/Clip_0542.wav
543,10,disgust,1007_MTI_DIS_XX.wav,Female,Clean Audio/Clip_0543.wav
544,10,fear,1007_MTI_FEA_XX.wav,Female,Clean Audio/Clip_0544.wav
545,10,happy,1007_MTI_HAP_XX.wav,Female,Clean Audio/Clip_0545.wav
546,10,neutral,1007_MTI_NEU_XX.wav,Female,Clean Audio/Clip_0546.wav
547,10,sad,1007_MTI_SAD_XX.wav,Female,Clean Audio/Clip_0547.wav
548,11,anger,1007_TAI_ANG_XX.wav,Female,Clean Audio/Clip_0548.wav
549,11,disgust,1007_TAI_DIS_XX.wav,Female,Clean Audio/Clip_0549.wav
550,11,fear,1007_TAI_FEA_XX.wav,Female,Clean Audio/Clip_0550.wav
551,11,happy,1007_TAI_HAP_XX.wav,Female,Clean Audio/Clip_0551.wav
552,11,neutral,1007_TAI_NEU_XX.wav,Female,Clean Audio/Clip_0552.wav
553,11,sad,1007_TAI_SAD_XX.wav,Female,Clean Audio/Clip_0553.wav
554,12,anger,1007_TIE_ANG_XX.wav,Female,Clean Audio/Clip_0554.wav
555,12,disgust,1007_TIE_DIS_XX.wav,Female,Clean Audio/Clip_0555.wav
556,12,fear,1007_TIE_FEA_XX.wav,Female,Clean Audio/Clip_0556.wav
557,12,happy,1007_TIE_HAP_XX.wav,Female,Clean Audio/Clip_0557.wav
558,12,neutral,1007_TIE_NEU_XX.wav,Female,Clean Audio/Clip_0558.wav
559,13,anger,1007_TSI_ANG_XX.wav,Female,Clean Audio/Clip_0559.wav
560,13,disgust,1007_TSI_DIS_XX.wav,Female,Clean Audio/Clip_0560.wav
561,13,happy,1007_TSI_HAP_XX.wav,Female,Clean Audio/Clip_0561.wav
562,13,neutral,1007_TSI_NEU_XX.wav,Female,Clean Audio/Clip_0562.wav
563,13,sad,1007_TSI_SAD_XX.wav,Female,Clean Audio/Clip_0563.wav
564,14,anger,1007_WSI_ANG_XX.wav,Female,Clean Audio/Clip_0564.wav
565,14,disgust,1007_WSI_DIS_XX.wav,Female,Clean Audio/Clip_0565.wav
566,14,fear,1007_WSI_FEA_XX.wav,Female,Clean Audio/Clip_0566.wav
567,14,happy,1007_WSI_HAP_XX.wav,Female,Clean Audio/Clip_0567.wav
568,14,neutral,1007_WSI_NEU_XX.wav,Female,Clean Audio/Clip_0568.wav
569,14,sad,1007_WSI_SAD_XX.wav,Female,Clean Audio/Clip_0569.wav
570,3,anger,1008_DFA_ANG_XX.wav,Female,Clean Audio/Clip_0570.wav
571,3,disgust,1008_DFA_DIS_XX.wav,Female,Clean Audio/Clip_0571.wav
572,3,fear,1008_DFA_FEA_XX.wav,Female,Clean Audio/Clip_0572.wav
573,3,happy,1008_DFA_HAP_XX.wav,Female,Clean Audio/Clip_0573.wav
574,3,neutral,1008_DFA_NEU_XX.wav,Female,Clean Audio/Clip_0574.wav
575,3,sad,1008_DFA_SAD_XX.wav,Female,Clean Audio/Clip_0575.wav
576,4,anger,1008_IEO_ANG_HI.wav,Female,Clean Audio/Clip_0576.wav
577,4,anger,1008_IEO_ANG_LO.wav,Female,Clean Audio/Clip_0577.wav
578,4,anger,1008_IEO_ANG_MD.wav,Female,Clean Audio/Clip_0578.wav
579,4,disgust,1008_IEO_DIS_HI.wav,Female,Clean Audio/Clip_0579.wav
580,4,disgust,1008_IEO_DIS_LO.wav,Female,Clean Audio/Clip_0580.wav
581,4,disgust,1008_IEO_DIS_MD.wav,Female,Clean Audio/Clip_0581.wav
582,4,fear,1008_IEO_FEA_HI.wav,Female,Clean Audio/Clip_0582.wav
583,4,fear,1008_IEO_FEA_LO.wav,Female,Clean Audio/Clip_0583.wav
584,4,fear,1008_IEO_FEA_MD.wav,Female,Clean Audio/Clip_0584.wav
585,4,happy,1008_IEO_HAP_HI.wav,Female,Clean Audio/Clip_0585.wav
586,4,happy,1008_IEO_HAP_LO.wav,Female,Clean Audio/Clip_0586.wav
587,4,happy,1008_IEO_HAP_MD.wav,Female,Clean Audio/Clip_0587.wav
588,4,neutral,1008_IEO_NEU_XX.wav,Female,Clean Audio/Clip_0588.wav
589,4,sad,1008_IEO_SAD_HI.wav,Female,Clean Audio/Clip_0589.wav
590,4,sad,1008_IEO_SAD_LO.wav,Female,Clean Audio/Clip_0590.wav
591,4,sad,1008_IEO_SAD_MD.wav,Female,Clean Audio/Clip_0591.wav
592,5,anger,1008_IOM_ANG_XX.wav,Female,Clean Audio/Clip_0592.wav
593,5,disgust,1008_IOM_DIS_XX.wav,Female,Clean Audio/Clip_0593.wav
594,5,fear,1008_IOM_FEA_XX.wav,Female,Clean Audio/Clip_0594.wav
595,5,happy,1008_IOM_HAP_XX.wav,Female,Clean Audio/Clip_0595.wav
596,5,neutral,1008_IOM_NEU_XX.wav,Female,Clean Audio/Clip_0596.wav
597,5,sad,1008_IOM_SAD_XX.wav,Female,Clean Audio/Clip_0597.wav
598,6,anger,1008_ITH_ANG_XX.wav,Female,Clean Audio/Clip_0598.wav
599,6,disgust,1008_ITH_DIS_XX.wav,Female,Clean Audio/Clip_0599.wav
600,6,fear,1008_ITH_FEA_XX.wav,Female,Clean Audio/Clip_0600.wav
601,6,happy,1008_ITH_HAP_XX.wav,Female,Clean Audio/Clip_0601.wav
602,6,neutral,1008_ITH_NEU_XX.wav,Female,Clean Audio/Clip_0602.wav
603,6,sad,1008_ITH_SAD_XX.wav,Female,Clean Audio/Clip_0603.wav
604,7,anger,1008_ITS_ANG_XX.wav,Female,Clean Audio/Clip_0604.wav
605,7,disgust,1008_ITS_DIS_XX.wav,Female,Clean Audio/Clip_0605.wav
606,7,fear,1008_ITS_FEA_XX.wav,Female,Clean Audio/Clip_0606.wav
607,7,happy,1008_ITS_HAP_XX.wav,Female,Clean Audio/Clip_0607.wav
608,7,neutral,1008_ITS_NEU_XX.wav,Female,Clean Audio/Clip_0608.wav
609,7,sad,1008_ITS_SAD_XX.wav,Female,Clean Audio/Clip_0609.wav
610,8,anger,1008_IWL_ANG_XX.wav,Female,Clean Audio/Clip_0610.wav
611,8,disgust,1008_IWL_DIS_XX.wav,Female,Clean Audio/Clip_0611.wav
612,8,fear,1008_IWL_FEA_XX.wav,Female,Clean Audio/Clip_0612.wav
613,8,happy,1008_IWL_HAP_XX.wav,Female,Clean Audio/Clip_0613.wav
614,8,neutral,1008_IWL_NEU_XX.wav,Female,Clean Audio/Clip_0614.wav
615,8,sad,1008_IWL_SAD_XX.wav,Female,Clean Audio/Clip_0615.wav
616,9,anger,1008_IWW_ANG_XX.wav,Female,Clean Audio/Clip_0616.wav
617,9,disgust,1008_IWW_DIS_XX.wav,Female,Clean Audio/Clip_0617.wav
618,9,fear,1008_IWW_FEA_XX.wav,Female,Clean Audio/Clip_0618.wav
619,9,happy,1008_IWW_HAP_XX.wav,Female,Clean Audio/Clip_0619.wav
620,9,neutral,1008_IWW_NEU_XX.wav,Female,Clean Audio/Clip_0620.wav
621,9,sad,1008_IWW_SAD_XX.wav,Female,Clean Audio/Clip_0621.wav
622,10,anger,1008_MTI_ANG_XX.wav,Female,Clean Audio/Clip_0622.wav
623,10,disgust,1008_MTI_DIS_XX.wav,Female,Clean Audio/Clip_0623.wav
624,10,fear,1008_MTI_FEA_XX.wav,Female,Clean Audio/Clip_0624.wav
625,10,happy,1008_MTI_HAP_XX.wav,Female,Clean Audio/Clip_0625.wav
626,10,neutral,1008_MTI_NEU_XX.wav,Female,Clean Audio/Clip_0626.wav
627,10,sad,1008_MTI_SAD_XX.wav,Female,Clean Audio/Clip_0627.wav
628,11,anger,1008_TAI_ANG_XX.wav,Female,Clean Audio/Clip_0628.wav
629,11,disgust,1008_TAI_DIS_XX.wav,Female,Clean Audio/Clip_0629.wav
